dateAndTime,packeryATP_lighthouse,npsbiWTP_lighthouse
02-11-2014 1100,4.6,8.3
02-11-2014 1200,4.3,8.2
02-11-2014 1300,4.5,8.1
02-11-2014 1400,3.9,8
02-11-2014 1500,4.2,8
02-11-2014 1600,4,7.9
02-11-2014 1700,3.6,7.9
02-11-2014 1800,3.5,7.9
02-11-2014 1900,3.6,7.8
02-11-2014 2000,3.3,7.9
02-11-2014 2100,3,7.7
02-11-2014 2200,3,7.8
02-11-2014 2300,3.4,7.9
02-12-2014 0000,3.4,7.7
02-12-2014 0100,3.4,7.6
02-12-2014 0200,2.9,7.5
02-12-2014 0300,2.8,7.4
02-12-2014 0400,2.5,7.2
02-12-2014 0500,2.3,7
02-12-2014 0600,2.4,7.1
02-12-2014 0700,2.4,7.1
02-12-2014 0800,2.6,7
02-12-2014 0900,2.4,7.1
02-12-2014 1000,2.1,7.4
02-12-2014 1100,2.2,7.3
02-12-2014 1200,2.2,7.3
02-12-2014 1300,2.5,7.2
02-12-2014 1400,2.6,7
02-12-2014 1500,2.9,6.9
02-12-2014 1600,3.6,7.1
02-12-2014 1700,4.7,7.5
02-12-2014 1800,6.1,7.9
02-12-2014 1900,7.4,8.3
02-12-2014 2000,8.4,8.7
02-12-2014 2100,9.5,9.3
02-12-2014 2200,10,9.5
02-12-2014 2300,10.6,9.7
02-13-2014 0000,10.5,8.8
02-13-2014 0100,10,8.8
02-13-2014 0200,9.2,8.8
02-13-2014 0300,9.2,8.7
02-13-2014 0400,8.1,8.7
02-13-2014 0500,8.1,8.7
02-13-2014 0600,8.3,8.6
02-13-2014 0700,7.3,8.7
02-13-2014 0800,7.1,8.1
02-13-2014 0900,7.6,7.9
02-13-2014 1000,7.9,7.9
02-13-2014 1100,7.3,7.9
02-13-2014 1200,6.7,7.7
02-13-2014 1300,4.9,7.6
02-13-2014 1400,5.2,7.4
02-13-2014 1500,6.5,7.5
02-13-2014 1600,8.7,7.8
02-13-2014 1700,10.2,8
02-13-2014 1800,11.8,8.6
02-13-2014 1900,13.4,9.2
02-13-2014 2000,13.3,9.7
02-13-2014 2100,12.1,10.3
02-13-2014 2200,11.7,10.3
02-13-2014 2300,11.8,10.5
02-14-2014 0000,12,10.4
02-14-2014 0100,12.6,11.1
02-14-2014 0200,12.6,10.2
02-14-2014 0300,12.4,10.2
02-14-2014 0400,12,10
02-14-2014 0500,12.6,9.9
02-14-2014 0600,11.4,9.9
02-14-2014 0700,11.4,9.8
02-14-2014 0800,12.1,9.7
02-14-2014 0900,11.7,9.7
02-14-2014 1000,11.6,9.6
02-14-2014 1100,12.1,9.6
02-14-2014 1200,11,9.5
02-14-2014 1300,11.3,9.5
02-14-2014 1400,12.6,9.5
02-14-2014 1500,13.8,9.8
02-14-2014 1600,15.7,10.2
02-14-2014 1700,16.6,10.8
02-14-2014 1800,18.8,11.5
02-14-2014 1900,20,11.8
02-14-2014 2000,19.8,12.6
02-14-2014 2100,19.2,12.9
02-14-2014 2200,19.2,13.2
02-14-2014 2300,18,13.2
02-15-2014 0000,16.2,13.1
02-15-2014 0100,14.6,12.9
02-15-2014 0200,14.6,12.8
02-15-2014 0300,14.4,12.8
02-15-2014 0400,13.2,12.8
02-15-2014 0500,12.9,13
02-15-2014 0600,13.7,12.9
02-15-2014 0700,14.1,13.2
02-15-2014 0800,13.6,12.8
02-15-2014 0900,13.3,12.7
02-15-2014 1000,13.6,12.4
02-15-2014 1100,13.6,12.6
02-15-2014 1200,12.6,12.6
02-15-2014 1300,12.3,12.8
02-15-2014 1400,12.6,12.7
02-15-2014 1500,14.2,13.1
02-15-2014 1600,15.9,13.6
02-15-2014 1700,16.9,13.8
02-15-2014 1800,17.6,14.2
02-15-2014 1900,17.8,14.4
02-15-2014 2000,17.9,15.4
02-15-2014 2100,18.6,15.9
02-15-2014 2200,18.2,16.1
02-15-2014 2300,17.7,16.1
02-16-2014 0000,17.2,15.6
02-16-2014 0100,16.1,15.6
02-16-2014 0200,16,15.4
02-16-2014 0300,16.3,15.1
02-16-2014 0400,16.8,14.9
02-16-2014 0500,16.2,14.7
02-16-2014 0600,15.9,14.7
02-16-2014 0700,15.8,14.6
02-16-2014 0800,15.6,14.4
02-16-2014 0900,14.9,14.3
02-16-2014 1000,14.5,14.3
02-16-2014 1100,16,14.3
02-16-2014 1200,15.8,14.3
02-16-2014 1300,16.4,14.4
02-16-2014 1400,15.6,14.5
02-16-2014 1500,16.8,14.6
02-16-2014 1600,17.3,14.8
02-16-2014 1700,18.7,15
02-16-2014 1800,20.6,15.5
02-16-2014 1900,20.7,16
02-16-2014 2000,20.5,16.6
02-16-2014 2100,21,17.1
02-16-2014 2200,20.1,17.4
02-16-2014 2300,19.2,17.9
02-17-2014 0000,18.4,17.5
02-17-2014 0100,17.9,17.4
02-17-2014 0200,17.7,17
02-17-2014 0300,17.5,16.7
02-17-2014 0400,17.2,16.7
02-17-2014 0500,17.1,16.5
02-17-2014 0600,16.7,16.5
02-17-2014 0700,16.7,16.4
02-17-2014 0800,16.9,16.3
02-17-2014 0900,17.4,16.4
02-17-2014 1000,17.9,16.6
02-17-2014 1100,18,16.7
02-17-2014 1200,17.6,16.7
02-17-2014 1300,17.2,16.5
02-17-2014 1400,17.4,16.4
02-17-2014 1500,18.7,16.6
02-17-2014 1600,20.4,16.8
02-17-2014 1700,20.6,17.4
02-17-2014 1800,20.8,17.9
02-17-2014 1900,20.6,18.4
02-17-2014 2000,20.1,18.3
02-17-2014 2100,20,19.1
02-17-2014 2200,19.6,19.5
02-17-2014 2300,18.9,19
02-18-2014 0000,18.1,19.6
02-18-2014 0100,17.3,19
02-18-2014 0200,17.1,18.8
02-18-2014 0300,17.8,18.3
02-18-2014 0400,17.3,18.8
02-18-2014 0500,16.8,18.3
02-18-2014 0600,16.5,18.1
02-18-2014 0700,16.2,18
02-18-2014 0800,16.5,17.9
02-18-2014 0900,17.1,18
02-18-2014 1000,16.9,18
02-18-2014 1100,17.2,18
02-18-2014 1200,17.5,17.9
02-18-2014 1300,17,17.9
02-18-2014 1400,17.1,17.9
02-18-2014 1500,17.5,18.1
02-18-2014 1600,17.2,18.3
02-18-2014 1700,17,18.6
02-18-2014 1800,17.8,18.8
02-18-2014 1900,19.5,19.6
02-18-2014 2000,19.3,20.1
02-18-2014 2100,19.2,20.4
02-18-2014 2200,18.8,20.5
02-18-2014 2300,18.2,20.3
02-19-2014 0000,17.7,20.2
02-19-2014 0100,17,19.7
02-19-2014 0200,17.4,19.4
02-19-2014 0300,17.3,19.2
02-19-2014 0400,17.4,18.9
02-19-2014 0500,16.6,18.7
02-19-2014 0600,16.3,18.5
02-19-2014 0700,16.8,18.6
02-19-2014 0800,16.2,18.6
02-19-2014 0900,15.4,18.6
02-19-2014 1000,16.1,18.7
02-19-2014 1100,16.5,18.6
02-19-2014 1200,16.6,18.6
02-19-2014 1300,17,18.6
02-19-2014 1400,16.9,18.4
02-19-2014 1500,17.3,18.2
02-19-2014 1600,17.4,18.5
02-19-2014 1700,16.9,18.7
02-19-2014 1800,18.4,19.1
02-19-2014 1900,19.7,19.6
02-19-2014 2000,19.8,20.2
02-19-2014 2100,19.7,20.5
02-19-2014 2200,19.7,20.7
02-19-2014 2300,19.4,20.7
02-20-2014 0000,18.6,20.4
02-20-2014 0100,17.4,20
02-20-2014 0200,17.3,19.7
02-20-2014 0300,17.2,19.2
02-20-2014 0400,16.7,19.1
02-20-2014 0500,16.9,19
02-20-2014 0600,16.9,19.1
02-20-2014 0700,17.4,18.8
02-20-2014 0800,17.3,18.9
02-20-2014 0900,16.7,19.1
02-20-2014 1000,17.1,19.1
02-20-2014 1100,17.1,18.9
02-20-2014 1200,17.4,18.7
02-20-2014 1300,17.1,18.4
02-20-2014 1400,16.9,18.2
02-20-2014 1500,17.8,18.3
02-20-2014 1600,18.1,18.8
02-20-2014 1700,19.3,19.1
02-20-2014 1800,19.2,19.3
02-20-2014 1900,19.7,19.6
02-20-2014 2000,20,20
02-20-2014 2100,21.2,20.7
02-20-2014 2200,22.2,20.8
02-20-2014 2300,20.6,20.3
02-21-2014 0000,20.5,20.9
02-21-2014 0100,17.7,20.3
02-21-2014 0200,17.8,20.4
02-21-2014 0300,17.8,20
02-21-2014 0400,17.7,20
02-21-2014 0500,19.8,19.6
02-21-2014 0600,18.6,19.1
02-21-2014 0700,17.3,18.7
02-21-2014 0800,16.1,18.4
02-21-2014 0900,15.5,17.7
02-21-2014 1000,14.3,17.4
02-21-2014 1100,13.4,16.9
02-21-2014 1200,13.4,16.3
02-21-2014 1300,13.2,16.4
02-21-2014 1400,13.3,16.2
02-21-2014 1500,13.8,15.9
02-21-2014 1600,14.7,15.8
02-21-2014 1700,15.8,16.8
02-21-2014 1800,16,17.1
02-21-2014 1900,15.8,18.2
02-21-2014 2000,15.5,17.8
02-21-2014 2100,15.1,18.3
02-21-2014 2200,15,18.4
02-21-2014 2300,15.3,18.2
02-22-2014 0000,15,18.3
02-22-2014 0100,14.7,17.8
02-22-2014 0200,14.1,17.5
02-22-2014 0300,14.2,17.5
02-22-2014 0400,13.8,17.5
02-22-2014 0500,14.6,17.4
02-22-2014 0600,15.2,17.4
02-22-2014 0700,14.4,17.5
02-22-2014 0800,14.4,17.2
02-22-2014 0900,14,17.1
02-22-2014 1000,13.9,16.6
02-22-2014 1100,13.7,16.6
02-22-2014 1200,13.9,16.4
02-22-2014 1300,13.9,16.5
02-22-2014 1400,15.1,16.4
02-22-2014 1500,16.5,16
02-22-2014 1600,17.2,16.5
02-22-2014 1700,17.2,16.8
02-22-2014 1800,17,17.1
02-22-2014 1900,17,17.3
02-22-2014 2000,16.3,17.6
02-22-2014 2100,16.6,17.7
02-22-2014 2200,16.2,17.5
02-22-2014 2300,15.7,17.8
02-23-2014 0000,15.5,17.7
02-23-2014 0100,15.7,17.7
02-23-2014 0200,16.5,17.8
02-23-2014 0300,16.3,17.5
02-23-2014 0400,16.6,17.5
02-23-2014 0500,16.3,17.6
02-23-2014 0600,16.2,17.5
02-23-2014 0700,16,17.4
02-23-2014 0800,16.6,17.5
02-23-2014 0900,17.2,17.5
02-23-2014 1000,17.7,17.4
02-23-2014 1100,17.4,17.4
02-23-2014 1200,17.2,17.4
02-23-2014 1300,17.2,17.4
02-23-2014 1400,17.3,17.4
02-23-2014 1500,18,17.3
02-23-2014 1600,18.7,17.5
02-23-2014 1700,19.7,17.8
02-23-2014 1800,20.5,18.1
02-23-2014 1900,21,18.4
02-23-2014 2000,21.8,18.5
02-23-2014 2100,21.8,18.9
02-23-2014 2200,21.2,19.2
02-23-2014 2300,20.4,18.7
02-24-2014 0000,18.6,19.4
02-24-2014 0100,17.3,19.8
02-24-2014 0200,18.2,19.8
02-24-2014 0300,17.9,19.4
02-24-2014 0400,18.2,19.2
02-24-2014 0500,18.4,19.2
02-24-2014 0600,17.9,19.1
02-24-2014 0700,17.4,19.1
02-24-2014 0800,17.6,19.2
02-24-2014 0900,17.8,19.1
02-24-2014 1000,17.1,19
02-24-2014 1100,16.6,19
02-24-2014 1200,16.8,19
02-24-2014 1300,16.8,19.1
02-24-2014 1400,17.1,19.2
02-24-2014 1500,17.8,19.1
02-24-2014 1600,18,19.3
02-24-2014 1700,17.3,19.1
02-24-2014 1800,17.1,19.1
02-24-2014 1900,17,19.5
02-24-2014 2000,17,19.8
02-24-2014 2100,17.9,20.1
02-24-2014 2200,18.1,19.3
02-24-2014 2300,18.4,19.9
02-25-2014 0000,18.2,19.9
02-25-2014 0100,18.2,19.9
02-25-2014 0200,16.7,19.5
02-25-2014 0300,16.3,19.7
02-25-2014 0400,15.7,19.5
02-25-2014 0500,15.5,19.4
02-25-2014 0600,15.1,19.4
02-25-2014 0700,14.9,19.5
02-25-2014 0800,15.8,19.4
02-25-2014 0900,16.1,19.3
02-25-2014 1000,16.3,19.3
02-25-2014 1100,16.7,19.2
02-25-2014 1200,16,19.2
02-25-2014 1300,15.8,19.1
02-25-2014 1400,16.1,19
02-25-2014 1500,17.2,19
02-25-2014 1600,17.5,18.9
02-25-2014 1700,18.2,19
02-25-2014 1800,18.4,19.3
02-25-2014 1900,18.7,19.5
02-25-2014 2000,18.1,19.8
02-25-2014 2100,18.3,20.1
02-25-2014 2200,19.3,20.2
02-25-2014 2300,19.8,20.1
02-26-2014 0000,19.6,20.2
02-26-2014 0100,17.8,20.1
02-26-2014 0200,18.3,20
02-26-2014 0300,18.6,19.7
02-26-2014 0400,19,19.6
02-26-2014 0500,18.8,19.6
02-26-2014 0600,18.7,19.5
02-26-2014 0700,18.4,19.7
02-26-2014 0800,18.1,19.7
02-26-2014 0900,18.6,19.6
02-26-2014 1000,14.9,19.6
02-26-2014 1100,13.5,19.4
02-26-2014 1200,12.1,19
02-26-2014 1300,11.7,18.6
02-26-2014 1400,10.9,18.1
02-26-2014 1500,9.9,17.4
02-26-2014 1600,9.4,17.1
02-26-2014 1700,8.4,16.6
02-26-2014 1800,8.2,16.2
02-26-2014 1900,7.7,15.7
02-26-2014 2000,7.4,15.2
02-26-2014 2100,6.9,14.9
02-26-2014 2200,6.9,14.2
02-26-2014 2300,6.9,14.3
02-27-2014 0000,6.3,14
02-27-2014 0100,6.2,13.2
02-27-2014 0200,5.5,12.8
02-27-2014 0300,4.5,12.7
02-27-2014 0400,4.4,12.3
02-27-2014 0500,4,12.5
02-27-2014 0600,4.4,12.5
02-27-2014 0700,4.6,12.5
02-27-2014 0800,4.9,11
02-27-2014 0900,4.8,12.2
02-27-2014 1000,4.6,12.5
02-27-2014 1100,4.4,12.4
02-27-2014 1200,4.6,12.3
02-27-2014 1300,4.5,11.6
02-27-2014 1400,5.5,11.5
02-27-2014 1500,6,11.3
02-27-2014 1600,6.8,12.4
02-27-2014 1700,7.7,11.7
02-27-2014 1800,8.2,12.3
02-27-2014 1900,8.2,12.5
02-27-2014 2000,8.4,13.2
02-27-2014 2100,8.5,13.6
02-27-2014 2200,8.7,13.7
02-27-2014 2300,9,13.5
02-28-2014 0000,9.5,13.4
02-28-2014 0100,10,14
02-28-2014 0200,10.3,12.9
02-28-2014 0300,10.8,12.8
02-28-2014 0400,11.5,12.9
02-28-2014 0500,11.9,12.6
02-28-2014 0600,11.9,12.5
02-28-2014 0700,11.9,12.5
02-28-2014 0800,12.2,12.3
02-28-2014 0900,12.8,12.3
02-28-2014 1000,13.1,
02-28-2014 1100,12.7,12.2
02-28-2014 1200,12.9,
02-28-2014 1300,13.1,12
02-28-2014 1400,14.4,12
02-28-2014 1500,15.7,12.1
02-28-2014 1600,16.5,13.3
02-28-2014 1700,18.4,13.9
02-28-2014 1800,19.4,14.5
02-28-2014 1900,19.1,14.6
02-28-2014 2000,19.7,15
02-28-2014 2100,19.3,15.4
02-28-2014 2200,19,15.7
02-28-2014 2300,18.6,15.8
03-01-2014 0000,18.1,15.8
03-01-2014 0100,17.5,15.8
03-01-2014 0200,17.6,15.7
03-01-2014 0300,17.8,15.7
03-01-2014 0400,17.8,15.6
03-01-2014 0500,17.6,15.7
03-01-2014 0600,17.4,15.8
03-01-2014 0700,16.8,15.7
03-01-2014 0800,16.4,15.6
03-01-2014 0900,16.1,15.6
03-01-2014 1000,15.8,15.6
03-01-2014 1100,15.9,15.6
03-01-2014 1200,15.1,15.5
03-01-2014 1300,15.5,15.5
03-01-2014 1400,15.9,15.5
03-01-2014 1500,17.3,15.7
03-01-2014 1600,19.2,16
03-01-2014 1700,20.6,16.4
03-01-2014 1800,20.9,16.9
03-01-2014 1900,20.9,17.2
03-01-2014 2000,20,17.5
03-01-2014 2100,20.5,17.9
03-01-2014 2200,20.5,18
03-01-2014 2300,19.7,17.4
03-02-2014 0000,18.6,17.9
03-02-2014 0100,18.8,17.9
03-02-2014 0200,18.6,17.8
03-02-2014 0300,18.4,17.8
03-02-2014 0400,19.2,17.8
03-02-2014 0500,19.4,17.8
03-02-2014 0600,19,17.8
03-02-2014 0700,18.6,17.8
03-02-2014 0800,18.6,17.9
03-02-2014 0900,18.6,18
03-02-2014 1000,18.4,18
03-02-2014 1100,18.5,18.1
03-02-2014 1200,18.3,18
03-02-2014 1300,18.3,18
03-02-2014 1400,18.4,18
03-02-2014 1500,19.1,18.1
03-02-2014 1600,19.5,18.2
03-02-2014 1700,19.4,18.4
03-02-2014 1800,20.7,18.7
03-02-2014 1900,19.6,19
03-02-2014 2000,20.7,19.3
03-02-2014 2100,21.1,19.6
03-02-2014 2200,21.2,19.9
03-02-2014 2300,20.4,20.1
03-03-2014 0000,19.6,19.8
03-03-2014 0100,19.5,19.7
03-03-2014 0200,13.7,19.3
03-03-2014 0300,7.5,19.1
03-03-2014 0400,6.7,18.3
03-03-2014 0500,6.1,17.8
03-03-2014 0600,5.1,17.7
03-03-2014 0700,4.2,16.8
03-03-2014 0800,4.1,15.9
03-03-2014 0900,3.7,16.2
03-03-2014 1000,2.8,15.9
03-03-2014 1100,2,15.1
03-03-2014 1200,1.1,13.9
03-03-2014 1300,0.5,13.8
03-03-2014 1400,0.2,13.8
03-03-2014 1500,0.1,13.8
03-03-2014 1600,0.2,13.7
03-03-2014 1700,0.8,13.4
03-03-2014 1800,1.9,13.2
03-03-2014 1900,2.7,13
03-03-2014 2000,3.9,12.3
03-03-2014 2100,4.6,12.6
03-03-2014 2200,5.4,12.3
03-03-2014 2300,5.3,11.4
03-04-2014 0000,5.2,10.5
03-04-2014 0100,5.2,12.5
03-04-2014 0200,4.9,10.9
03-04-2014 0300,4.5,9
03-04-2014 0400,4.4,10.4
03-04-2014 0500,4.3,9.9
03-04-2014 0600,4.1,10
03-04-2014 0700,3.4,9.9
03-04-2014 0800,2.7,9.6
03-04-2014 0900,2.9,8.7
03-04-2014 1000,2.6,9.8
03-04-2014 1100,3.3,9.4
03-04-2014 1200,2.7,8.4
03-04-2014 1300,2,9.2
03-04-2014 1400,2,8.3
03-04-2014 1500,1.7,8.2
03-04-2014 1600,2.2,8.2
03-04-2014 1700,2.5,8.5
03-04-2014 1800,2.6,8.2
03-04-2014 1900,2.9,8.3
03-04-2014 2000,2.8,8.6
03-04-2014 2100,3.1,8.5
03-04-2014 2200,3.4,8.7
03-04-2014 2300,3.8,8.8
03-05-2014 0000,4.3,8.3
03-05-2014 0100,4,8.2
03-05-2014 0200,4.1,8
03-05-2014 0300,4.9,7.9
03-05-2014 0400,5.3,8.4
03-05-2014 0500,5.5,8.6
03-05-2014 0600,5.7,8.7
03-05-2014 0700,5.7,8.6
03-05-2014 0800,5.6,8.5
03-05-2014 0900,5.8,8.4
03-05-2014 1000,6,8.2
03-05-2014 1100,6.8,8.2
03-05-2014 1200,6.8,8.2
03-05-2014 1300,6.6,8
03-05-2014 1400,6.6,8.3
03-05-2014 1500,6.8,8.4
03-05-2014 1600,7.7,8.5
03-05-2014 1700,7.8,8.6
03-05-2014 1800,8.5,8.7
03-05-2014 1900,9,8.7
03-05-2014 2000,9.6,8.8
03-05-2014 2100,10.5,9.1
03-05-2014 2200,10.5,9.1
03-05-2014 2300,10.6,9.1
03-06-2014 0000,10.6,9.3
03-06-2014 0100,10.8,9.4
03-06-2014 0200,10.7,9.4
03-06-2014 0300,10.8,9.5
03-06-2014 0400,11,9.7
03-06-2014 0500,11.3,9.7
03-06-2014 0600,11.2,9.6
03-06-2014 0700,11.3,9.6
03-06-2014 0800,11.4,9.6
03-06-2014 0900,11.4,9.5
03-06-2014 1000,11,9.3
03-06-2014 1100,10.1,9.6
03-06-2014 1200,10.3,9.5
03-06-2014 1300,10.3,9.6
03-06-2014 1400,10.1,9.6
03-06-2014 1500,9.9,9.7
03-06-2014 1600,10.6,10.2
03-06-2014 1700,11.1,10.7
03-06-2014 1800,11.9,11.2
03-06-2014 1900,13.2,11.9
03-06-2014 2000,12.8,12.5
03-06-2014 2100,13.7,13
03-06-2014 2200,13.3,12.5
03-06-2014 2300,13.4,14.3
03-07-2014 0000,12.9,14
03-07-2014 0100,12.2,13.7
03-07-2014 0200,12,13.3
03-07-2014 0300,12.1,12.7
03-07-2014 0400,12.1,12.4
03-07-2014 0500,12.4,12.3
03-07-2014 0600,12.1,12.4
03-07-2014 0700,12.2,12.3
03-07-2014 0800,12.1,12.1
03-07-2014 0900,11.9,12
03-07-2014 1000,11.5,11.8
03-07-2014 1100,11.7,11.4
03-07-2014 1200,11.2,11.6
03-07-2014 1300,11.5,11.1
03-07-2014 1400,13.2,11.3
03-07-2014 1500,14.8,11.6
03-07-2014 1600,15.1,11.9
03-07-2014 1700,15.5,12.4
03-07-2014 1800,15.8,12.8
03-07-2014 1900,16.3,13.2
03-07-2014 2000,17.1,13.8
03-07-2014 2100,17.6,14.4
03-07-2014 2200,17.3,14.5
03-07-2014 2300,17.5,14.5
03-08-2014 0000,16.8,14.4
03-08-2014 0100,16,14.3
03-08-2014 0200,16.1,14
03-08-2014 0300,16.4,13.9
03-08-2014 0400,16.2,14
03-08-2014 0500,16.1,13.8
03-08-2014 0600,16.6,13.8
03-08-2014 0700,16.5,13.8
03-08-2014 0800,16.5,13.8
03-08-2014 0900,17.2,13.9
03-08-2014 1000,17.2,13.9
03-08-2014 1100,17.1,13.9
03-08-2014 1200,16.6,14
03-08-2014 1300,16.1,14
03-08-2014 1400,16.7,14.1
03-08-2014 1500,17.7,14.2
03-08-2014 1600,19.3,14.6
03-08-2014 1700,19,14.9
03-08-2014 1800,19.3,15.6
03-08-2014 1900,18.1,16.1
03-08-2014 2000,18.4,16
03-08-2014 2100,18.3,16.2
03-08-2014 2200,17.9,17.9
03-08-2014 2300,18,17.2
03-09-2014 0000,17.7,17.2
03-09-2014 0100,17.3,16.7
03-09-2014 0200,16.8,16.8
03-09-2014 0300,16.7,16.3
03-09-2014 0400,16.4,17.1
03-09-2014 0500,15.3,16.8
03-09-2014 0600,11.8,16.3
03-09-2014 0700,11.4,16.6
03-09-2014 0800,11,15.8
03-09-2014 0900,10.3,15.5
03-09-2014 1000,10.6,15.2
03-09-2014 1100,9.3,14.8
03-09-2014 1200,9.8,14.6
03-09-2014 1300,9.3,14.4
03-09-2014 1400,9.1,14
03-09-2014 1500,8.6,14
03-09-2014 1600,8.6,13.8
03-09-2014 1700,8.3,13.7
03-09-2014 1800,8.1,13.4
03-09-2014 1900,8.4,13.3
03-09-2014 2000,9.3,13.3
03-09-2014 2100,9.8,13.2
03-09-2014 2200,10.5,13.2
03-09-2014 2300,10.7,13
03-10-2014 0000,11.2,13.4
03-10-2014 0100,11.6,13.4
03-10-2014 0200,11.7,12.8
03-10-2014 0300,11.7,13
03-10-2014 0400,11.4,13.1
03-10-2014 0500,11.3,13
03-10-2014 0600,11.1,12.9
03-10-2014 0700,11.2,12.6
03-10-2014 0800,11.3,12.7
03-10-2014 0900,11.6,12.7
03-10-2014 1000,11.2,12.9
03-10-2014 1100,10.9,12.4
03-10-2014 1200,10.9,12.8
03-10-2014 1300,10.9,12.4
03-10-2014 1400,10.9,12.6
03-10-2014 1500,11.1,12.8
03-10-2014 1600,11.7,12.6
03-10-2014 1700,12,12.7
03-10-2014 1800,12,12.6
03-10-2014 1900,12.1,13.1
03-10-2014 2000,12.7,13.3
03-10-2014 2100,13.4,13.4
03-10-2014 2200,13.5,13.5
03-10-2014 2300,13.5,13.4
